#SUBMITTED ID	FBID_KEY	NAME	SYMBOL
FBgn0023172	FBgn0023172	Rho guanine nucleotide exchange factor 2	RhoGEF2
FBgn0261276	FBgn0261276	Optic atrophy 1	Opa1
FBgn0003087	FBgn0003087	pimples	pim
FBgn0028019	FBgn0028019	lethal (3) S104115	l(3)S104115
FBgn0025366	FBgn0025366	Intronic Protein 259	Ip259
FBgn0005729	FBgn0005729	lethal (1) TK205	l(1)TK205
FBgn0287768	FBgn0287768	escargot	esg
FBgn0025753	FBgn0025753	lethal (3) 93DFi	l(3)93DFi
FBgn0031759	FBgn0031759	Lysine demethylase 5	Kdm5
FBgn0023028	FBgn0023028	lethal (2) CA5	l(2)CA5
FBgn0085387	FBgn0085387	shaking B	shakB
FBgn0020293	FBgn0020293	lethal (1) EH275a	l(1)EH275a
FBgn0065633	FBgn0065633	lethal (2) SH0775	l(2)SH0775
FBgn0001454	FBgn0001454	lethal (1) 7Dh	l(1)7Dh
FBgn0082637	FBgn0082637	S(CycE[JP])13S1	S(CycE[JP])13S1
FBgn0040153	FBgn0040153	lethal (1) G0469	l(1)G0469
FBgn0015993	FBgn0015993	lethal (2) k06712	l(2)k06712
FBgn0065520	FBgn0065520	lethal (2) SH1134	l(2)SH1134
FBgn0028627	FBgn0028627	lethal (2) 00434a	l(2)00434a
FBgn0024858	FBgn0024858	lethal (3) 96Bd	l(3)96Bd
FBgn0284244	FBgn0284244	lethal (2) k05911	l(2)k05911
FBgn0043564	FBgn0043564	Su(hh)III	Su(hh)III
FBgn0022319	FBgn0022319	lethal (1) B74.4	l(1)B74.4
FBgn0063416	FBgn0063416	lethal (3) 3450-G	l(3)3450-G
FBgn0069221	FBgn0069221	gl(2R)279-37	gl(2R)279-37
FBgn0015492	FBgn0015492	lethal (3) 65ACb	l(3)65ACb
FBgn0002593	FBgn0002593	Ribosomal protein LP1	RpLP1
FBgn0028095	FBgn0028095	lethal (3) S074706	l(3)S074706
FBgn0028600	FBgn0028600	lethal (2) W7	l(2)W7
FBgn0002932	FBgn0002932	neuralized	neur
FBgn0024545	FBgn0024545	lethal (3) L3130	l(3)L3130
FBgn0001414	FBgn0001414	lethal (1) 3Ed	l(1)3Ed
FBgn0015968	FBgn0015968	lethal (2) 55BCa	l(2)55BCa
FBgn0001222	FBgn0001222	Heat shock factor	Hsf
FBgn0013552	FBgn0013552	lethal (3) ry119	l(3)ry119
FBgn0025490	FBgn0025490	lethal (3) 82EFa	l(3)82EFa
FBgn0040066	FBgn0040066	will die slowly	wds
FBgn0065702	FBgn0065702	lethal (2) SH0620	l(2)SH0620
FBgn0005642	FBgn0005642	wings down	wdn
FBgn0060602	FBgn0060602	lethal (3) S091709	l(3)S091709
FBgn0001139	FBgn0001139	groucho	gro
FBgn0034602	FBgn0034602	Leucine-rich repeat activity-regulated protein at synapses	Lapsyn
FBgn0017578	FBgn0017578	Max	Max
FBgn0065248	FBgn0065248	lethal (2) SH2136	l(2)SH2136
FBgn0043477	FBgn0043477	lethal (3) 66EFi	l(3)66EFi
FBgn0027147	FBgn0027147	lethal (3) 71CDc	l(3)71CDc
FBgn0065129	FBgn0065129	lethal (3) SH134	l(3)SH134
FBgn0017551	FBgn0017551	Regulator of cyclin A1	Rca1
FBgn0065814	FBgn0065814	lethal (2) SH0381	l(2)SH0381
FBgn0022154	FBgn0022154	lethal (2) k05816	l(2)k05816
FBgn0029050	FBgn0029050	lethal (1) G0462	l(1)G0462
FBgn0003185	FBgn0003185	quartet	qrt
FBgn0019762	FBgn0019762	lethal (1) 71B	l(1)71B
FBgn0024737	FBgn0024737	Modifier of B1-12	Mob
FBgn0040327	FBgn0040327	EY3-4	EY3-4
FBgn0000180	FBgn0000180	big brain	bib
FBgn0001734	FBgn0001734	lethal (1) HM2	l(1)HM2
FBgn0020053	FBgn0020053	E(w[a])818	E(w[a])818
FBgn0002484	FBgn0002484	lethal (3) SG43	l(3)SG43
FBgn0000146	FBgn0000146	aubergine	aub
FBgn0046118	FBgn0046118	E(To)8	E(To)8
FBgn0028610	FBgn0028610	lethal (2) W15	l(2)W15
FBgn0024555	FBgn0024555	falafel	flfl
FBgn0025500	FBgn0025500	lethal (3) 73An	l(3)73An
FBgn0085484	FBgn0085484	Pyridoxal kinase	Pdxk
FBgn0015472	FBgn0015472	lethal (2) 45ABb	l(2)45ABb
FBgn0062604	FBgn0062604	Mod(var)1429	Mod(var)1429
FBgn0028224	FBgn0028224	lethal (3) S005818	l(3)S005818
FBgn0029055	FBgn0029055	lethal (1) G0452	l(1)G0452
FBgn0005021	FBgn0005021	Darkened eye	Darkened-eye
FBgn0023001	FBgn0023001	melted	melt
FBgn0060703	FBgn0060703	lethal (3) S071502	l(3)S071502
FBgn0028165	FBgn0028165	lethal (3) S032412	l(3)S032412
FBgn0086686	FBgn0086686	lethal (3) L1231	l(3)L1231
FBgn0004407	FBgn0004407	DNA polymerase gamma subunit 2	PolG2
FBgn0002285	FBgn0002285	suppressor of bulge and argos	soba
FBgn0002356	FBgn0002356	lethal (3) 87Ec	l(3)87Ec
FBgn0031981	FBgn0031981	Multiple EGF like domains 8	Megf8
FBgn0065843	FBgn0065843	lethal (2) SH0321	l(2)SH0321
FBgn0010379	FBgn0010379	Akt kinase	Akt
FBgn0060673	FBgn0060673	lethal (3) S077801	l(3)S077801
FBgn0086420	FBgn0086420	lethal (3) CHd	l(3)CHd
FBgn0028174	FBgn0028174	lethal (3) S026420	l(3)S026420
FBgn0261261	FBgn0261261	pollux	plx
FBgn0060464	FBgn0060464	lethal (3) S114602	l(3)S114602
FBgn0070039	FBgn0070039	3R-64-22	3R-64-22
FBgn0045848	FBgn0045848	lethal (4) 102Fe	l(4)102Fe
FBgn0028605	FBgn0028605	lethal (2) W2	l(2)W2
FBgn0264962	FBgn0264962	Pcf11 cleavage and polyadenylation factor subunit	Pcf11
FBgn0024651	FBgn0024651	lethal (2) k08707	l(2)k08707
FBgn0065337	FBgn0065337	lethal (2) SH1846	l(2)SH1846
FBgn0001436	FBgn0001436	lethal (1) 7Bd	l(1)7Bd
FBgn0065127	FBgn0065127	lethal (3) SH138	l(3)SH138
FBgn0000740	FBgn0000740	female sterile (1) A120	fs(1)A120
FBgn0028202	FBgn0028202	lethal (3) S018405	l(3)S018405
FBgn0023050	FBgn0023050	lethal (1) 3Am	l(1)3Am
FBgn0013997	FBgn0013997	Neurexin IV	Nrx-IV
FBgn0065605	FBgn0065605	lethal (2) SH0850	l(2)SH0850
FBgn0027066	FBgn0027066	Eb1	Eb1
FBgn0011661	FBgn0011661	Moesin	Moe
FBgn0028615	FBgn0028615	lethal (2) W10	l(2)W10
FBgn0031068	FBgn0031068	Augmenter of liver regeneration	Alr
FBgn0045851	FBgn0045851	lethal (4) 102Fa	l(4)102Fa
FBgn0002005	FBgn0002005	lethal (2) 36Bd	l(2)36Bd
FBgn0021783	FBgn0021783	lethal (3) 95BCb	l(3)95BCb
FBgn0082622	FBgn0082622	S(CycE[JP])42S33	S(CycE[JP])42S33
FBgn0017393	FBgn0017393	lethal (1) 10Bt	l(1)10Bt
FBgn0266083	FBgn0266083	over compensating males	ocm
FBgn0002451	FBgn0002451	lethal (3) SG4	l(3)SG4
FBgn0060850	FBgn0060850	lethal (3) S048518	l(3)S048518
FBgn0002109	FBgn0002109	lethal (2) 1076	l(2)1076
FBgn0044514	FBgn0044514	lethal (2) Mai179	l(2)Mai179
FBgn0065928	FBgn0065928	lethal (2) SH0141	l(2)SH0141
FBgn0016825	FBgn0016825	lethal (1) MZ12	l(1)MZ12
FBgn0043037	FBgn0043037	lethal (2) 42Bg	l(2)42Bg
FBgn0010100	FBgn0010100	Mitochondrial aconitase 1	mAcon1
FBgn0062627	FBgn0062627	Mod(var)1044	Mod(var)1044
FBgn0065604	FBgn0065604	lethal (2) SH0857	l(2)SH0857
FBgn0003204	FBgn0003204	raspberry	ras
FBgn0061159	FBgn0061159	lethal (1) 7Fh	l(1)7Fh
FBgn0060967	FBgn0060967	lethal (3) S030704b	l(3)S030704b
FBgn0000075	FBgn0000075	alpha methyl dopa-resistant	amd
FBgn0004102	FBgn0004102	ocelliless	oc
FBgn0060720	FBgn0060720	lethal (3) SzB63Cb	l(3)SzB63Cb
FBgn0060533	FBgn0060533	lethal (3) S100806	l(3)S100806
FBgn0015440	FBgn0015440	lethal (1) 5Da	l(1)5Da
FBgn0005710	FBgn0005710	lethal (1) TK113	l(1)TK113
FBgn0267002	FBgn0267002	uncoordinated-104	unc-104
FBgn0263355	FBgn0263355	-	CG31688
FBgn0263887	FBgn0263887	-	l(3)D7
FBgn0260098	FBgn0260098	-	2L2218
FBgn0067379	FBgn0067379	lethal (2) 309	l(2)309
FBgn0023008	FBgn0023008	lethal (3) S104101	l(3)S104101
FBgn0065683	FBgn0065683	lethal (2) SH0661	l(2)SH0661
FBgn0024537	FBgn0024537	lethal (3) L1459	l(3)L1459
FBgn0022111	FBgn0022111	lethal (2) k06917	l(2)k06917
FBgn0017567	FBgn0017567	NADH dehydrogenase (ubiquinone) 23 kDa subunit	ND-23
FBgn0005148	FBgn0005148	lethal (2) DTS19	l(2)DTS19
FBgn0028244	FBgn0028244	lethal (3) S000625a	l(3)S000625a
FBgn0002440	FBgn0002440	lethal (3) malignant blood neoplasm	l(3)mbn
FBgn0060707	FBgn0060707	lethal (3) S070503b	l(3)S070503b
FBgn0001137	FBgn0001137	gurken	grk
FBgn0003209	FBgn0003209	raw	raw
FBgn0061081	FBgn0061081	lethal (3) S013904	l(3)S013904
FBgn0260070	FBgn0260070	-	2L1554
FBgn0002446	FBgn0002446	lethal (3) S4	l(3)S4
FBgn0000218	FBgn0000218	brown head	brh
FBgn0034243	FBgn0034243	Nucleostemin 2	Ns2
FBgn0001780	FBgn0001780	lethal (1) M66	l(1)M66
FBgn0003450	FBgn0003450	snake	snk
FBgn0065763	FBgn0065763	lethal (2) SH0476	l(2)SH0476
FBgn0011172	FBgn0011172	lethal (1) 291-9	l(1)291-9
FBgn0028172	FBgn0028172	lethal (3) S027302b	l(3)S027302b
FBgn0004106	FBgn0004106	Cyclin-dependent kinase 1	Cdk1
FBgn0069443	FBgn0069443	E(br)72	E(br)72
FBgn0024650	FBgn0024650	lethal (2) k09208	l(2)k09208
FBgn0002047	FBgn0002047	lethal (2) 37Ea	l(2)37Ea
FBgn0019871	FBgn0019871	lethal (3) 96Ac	l(3)96Ac
FBgn0014242	FBgn0014242	lethal (2) 32Ac	l(2)32Ac
FBgn0027619	FBgn0027619	eukaryotic translation initiation factor 3 subunit j	eIF3j
FBgn0030344	FBgn0030344	Nardilysin	Nrd1
FBgn0025491	FBgn0025491	lethal (3) 82Db	l(3)82Db
FBgn0003071	FBgn0003071	Phosphofructokinase	Pfk
FBgn0065530	FBgn0065530	lethal (2) SH1110	l(2)SH1110
FBgn0010438	FBgn0010438	mitochondrial single stranded DNA-binding protein	mtSSB
FBgn0065658	FBgn0065658	lethal (2) SH0718	l(2)SH0718
FBgn0263601	FBgn0263601	mind bomb 1	mib1
FBgn0028066	FBgn0028066	lethal (3) S091014	l(3)S091014
FBgn0065415	FBgn0065415	lethal (2) SH1550	l(2)SH1550
FBgn0001423	FBgn0001423	lethal (1) 6Dg	l(1)6Dg
FBgn0002198	FBgn0002198	lethal (3) 67Ab	l(3)67Ab
FBgn0028109	FBgn0028109	lethal (3) S068911	l(3)S068911
FBgn0000207	FBgn0000207	botch	bot
FBgn0060784	FBgn0060784	lethal (3) S059813	l(3)S059813
FBgn0037468	FBgn0037468	-	CG1943
FBgn0041784	FBgn0041784	S(Sev-CycE)D2	S(Sev-CycE)D2
FBgn0010595	FBgn0010595	lethal (2) 05327b	l(2)05327b
FBgn0063598	FBgn0063598	Calcineurin suppressor, chromosome 3, group 1	CS3-1
FBgn0266916	FBgn0266916	Centromeric protein-C	Cenp-C
FBgn0065630	FBgn0065630	lethal (2) SH0783	l(2)SH0783
FBgn0065562	FBgn0065562	lethal (2) SH0987	l(2)SH0987
FBgn0061149	FBgn0061149	lethal (3) 85Da-2	l(3)85Da-2
FBgn0027172	FBgn0027172	lethal (2) B1	l(2)B1
FBgn0060990	FBgn0060990	lethal (3) S027604b	l(3)S027604b
FBgn0065470	FBgn0065470	lethal (2) SH1334	l(2)SH1334
FBgn0013473	FBgn0013473	lethal (1) 12P2	l(1)12P2
FBgn0060379	FBgn0060379	lethal (3) S135111b	l(3)S135111b
FBgn0060839	FBgn0060839	lethal (3) S049514	l(3)S049514
FBgn0027868	FBgn0027868	Nucleoporin 107kD	Nup107
FBgn0014402	FBgn0014402	ventral abdominal hole	vah
FBgn0261869	FBgn0261869	caboose	caboose
FBgn0287478	FBgn0287478	Calmodulin-binding transcription activator	Camta
FBgn0016857	FBgn0016857	lethal (1) N4	l(1)N4
FBgn0021856	FBgn0021856	lethal (2) k14505	l(2)k14505
FBgn0002373	FBgn0002373	lethal (3) 91Fe	l(3)91Fe
FBgn0065565	FBgn0065565	lethal (2) SH0980	l(2)SH0980
FBgn0002039	FBgn0002039	lethal (2) 37Dc	l(2)37Dc
FBgn0002778	FBgn0002778	minidiscs	mnd
FBgn0065329	FBgn0065329	lethal (2) SH1890	l(2)SH1890
FBgn0022219	FBgn0022219	lethal (2) k03501	l(2)k03501
FBgn0034049	FBgn0034049	bedraggled	bdg
FBgn0040331	FBgn0040331	EY2-6	EY2-6
FBgn0264294	FBgn0264294	Cytochrome b5	Cyt-b5
FBgn0000299	FBgn0000299	Collagen type IV alpha 1	Col4a1
FBgn0039915	FBgn0039915	GABA transporter	Gat
FBgn0262520	FBgn0262520	lethal (3) persistent salivary gland 1	l(3)psg1
FBgn0001989	FBgn0001989	NADH dehydrogenase (ubiquinone) B17 subunit	ND-B17
FBgn0065119	FBgn0065119	lethal (3) SH150	l(3)SH150
FBgn0065435	FBgn0065435	lethal (2) SH1473	l(2)SH1473
FBgn0262125	FBgn0262125	Secretory 23	Sec23
FBgn0000709	FBgn0000709	flightless I	fliI
FBgn0011674	FBgn0011674	inscuteable	insc
FBgn0261794	FBgn0261794	kazachoc	kcc
FBgn0065351	FBgn0065351	lethal (2) SH1798	l(2)SH1798
FBgn0023095	FBgn0023095	capricious	caps
FBgn0010747	FBgn0010747	Signal recognition particle 54k	Srp54k
FBgn0001613	FBgn0001613	lethal (1) discs degenerate 9	l(1)dd9
FBgn0041127	FBgn0041127	lethal (2) 45Aj	l(2)45Aj
FBgn0010947	FBgn0010947	lethal (3) 10585	l(3)10585
FBgn0028350	FBgn0028350	lethal (1) G0173	l(1)G0173
FBgn0005616	FBgn0005616	male-specific lethal 2	msl-2
FBgn0004125	FBgn0004125	lethal (2) 43Bd	l(2)43Bd
FBgn0005707	FBgn0005707	lethal (1) TK110	l(1)TK110
FBgn0028687	FBgn0028687	Regulatory particle triple-A ATPase 1	Rpt1
FBgn0286818	FBgn0286818	Protein disulfide isomerase	Pdi
FBgn0019830	FBgn0019830	congested-like trachea	colt
FBgn0016647	FBgn0016647	ER3-5	ER3-5
FBgn0043888	FBgn0043888	lethal (3) C80	l(3)C80
FBgn0022095	FBgn0022095	lethal (2) k07219	l(2)k07219
FBgn0065477	FBgn0065477	lethal (2) SH1297	l(2)SH1297
FBgn0003396	FBgn0003396	schnurri	shn
FBgn0027108	FBgn0027108	Innexin 2	Inx2
FBgn0065966	FBgn0065966	lethal (2) SH0013	l(2)SH0013
FBgn0288229	FBgn0288229	-	CG3164
FBgn0028233	FBgn0028233	lethal (3) S003606	l(3)S003606
FBgn0022169	FBgn0022169	lethal (2) k05448	l(2)k05448
FBgn0019794	FBgn0019794	lethal (1) 105	l(1)105
FBgn0015970	FBgn0015970	lethal (2) 55Db	l(2)55Db
FBgn0060564	FBgn0060564	lethal (3) S096516b	l(3)S096516b
FBgn0014317	FBgn0014317	lethal (3) ry125b	l(3)ry125b
FBgn0086904	FBgn0086904	Nascent polypeptide associated complex protein alpha subunit	Nacalpha
FBgn0267791	FBgn0267791	Heterogeneous nuclear ribonucleoprotein K	HnRNP-K
FBgn0262081	FBgn0262081	C-terminal Src kinase	Csk
FBgn0263395	FBgn0263395	happyhour	hppy
FBgn0027214	FBgn0027214	lethal (1) G0332	l(1)G0332
FBgn0065668	FBgn0065668	lethal (2) SH0692	l(2)SH0692
FBgn0028591	FBgn0028591	lethal (3) 05218	l(3)05218
FBgn0001516	FBgn0001516	lethal (1) 10Fj	l(1)10Fj
FBgn0003473	FBgn0003473	sparse hairs	sph
FBgn0022029	FBgn0022029	lethal (2) k01209	l(2)k01209
FBgn0026355	FBgn0026355	Su(SuRaf1)12	Su(SuRaf1)12
FBgn0263029	FBgn0263029	-	CG43324
FBgn0036990	FBgn0036990	mitochondrial ribosomal protein L15	mRpL15
FBgn0065626	FBgn0065626	lethal (2) SH0794	l(2)SH0794
FBgn0010926	FBgn0010926	lethal (3) 07882	l(3)07882
FBgn0001120	FBgn0001120	giant nuclei	gnu
FBgn0016048	FBgn0016048	noose	noose
FBgn0065913	FBgn0065913	lethal (2) SH0174	l(2)SH0174
FBgn0065407	FBgn0065407	lethal (2) SH1579	l(2)SH1579
FBgn0262975	FBgn0262975	cap-n-collar	cnc
FBgn0001675	FBgn0001675	lethal (1) from Eugene Nonautonomous 12	l(1)EN12
FBgn0041188	FBgn0041188	Ataxin-2	Atx2
FBgn0005655	FBgn0005655	Proliferating cell nuclear antigen	PCNA
FBgn0040124	FBgn0040124	lethal (2) 23CDd	l(2)23CDd
FBgn0065445	FBgn0065445	lethal (2) SH1426	l(2)SH1426
FBgn0025576	FBgn0025576	M285	M285
FBgn0028020	FBgn0028020	lethal (3) S104103	l(3)S104103
FBgn0002716	FBgn0002716	meiotic W68	mei-W68
FBgn0026675	FBgn0026675	lethal (1) G0113	l(1)G0113
FBgn0010458	FBgn0010458	lethal (2) 00231	l(2)00231
FBgn0086355	FBgn0086355	Triose phosphate isomerase	Tpi
FBgn0070053	FBgn0070053	2L-311-30	2L-311-30
FBgn0261881	FBgn0261881	-	Ankrd49
FBgn0000838	FBgn0000838	female sterile (1) M24	fs(1)M24
FBgn0001789	FBgn0001789	lethal (1) Mb8	l(1)Mb8
FBgn0011023	FBgn0011023	lethal (3) s2253	l(3)s2253
FBgn0010876	FBgn0010876	lethal (3) 05820	l(3)05820
FBgn0033062	FBgn0033062	Arsenic resistance protein 2	Ars2
FBgn0002497	FBgn0002497	lethal (3) SG58	l(3)SG58
FBgn0000850	FBgn0000850	female sterile (1) M39	fs(1)M39
FBgn0060337	FBgn0060337	lethal (3) S144606	l(3)S144606
FBgn0044826	FBgn0044826	Pak3	Pak3
FBgn0027138	FBgn0027138	lethal (3) 87Di	l(3)87Di
FBgn0005231	FBgn0005231	lethal of Roberts 18	l(3)R18
FBgn0065156	FBgn0065156	lethal (3) SH050	l(3)SH050
FBgn0065574	FBgn0065574	lethal (2) SH0955	l(2)SH0955
FBgn0046327	FBgn0046327	lethal (3) S069605b	l(3)S069605b
FBgn0015416	FBgn0015416	lethal (1) 15DFb	l(1)15DFb
FBgn0011181	FBgn0011181	lethal (1) 291-100	l(1)291-100
FBgn0027959	FBgn0027959	lethal (3) S147506	l(3)S147506
FBgn0027240	FBgn0027240	lethal (1) G0272	l(1)G0272
FBgn0000262	FBgn0000262	cauliflower	cau
FBgn0067360	FBgn0067360	lethal (2) NC83	l(2)NC83
FBgn0065821	FBgn0065821	lethal (2) SH0367	l(2)SH0367
FBgn0022224	FBgn0022224	ubiquitin like	ubl
FBgn0028263	FBgn0028263	lethal (2) 56Da	l(2)56Da
FBgn0016897	FBgn0016897	lethal (3) 64Cg	l(3)64Cg
FBgn0024873	FBgn0024873	lethal (2) k03906b	l(2)k03906b
FBgn0261444	FBgn0261444	-	CG3638
FBgn0031871	FBgn0031871	Fibroblast growth factor receptor 1 oncogene partner 2	Fgop2
FBgn0069313	FBgn0069313	X-200-22	X-200-22
FBgn0017418	FBgn0017418	ariadne 1	ari-1
FBgn0086690	FBgn0086690	Pericentrin-like protein	Plp
FBgn0061508	FBgn0061508	lethal (2) 24Ab	l(2)24Ab
FBgn0022093	FBgn0022093	lethal (2) k07245	l(2)k07245
FBgn0013486	FBgn0013486	lethal (1) 5PP1	l(1)5PP1
FBgn0010051	FBgn0010051	Inositol 1,4,5,-trisphosphate receptor	Itpr
FBgn0260991	FBgn0260991	Inner centromere protein	Incenp
FBgn0063644	FBgn0063644	Calcineurin enhancer, chromosome 3, group 2	CE3-2
FBgn0065457	FBgn0065457	lethal (2) SH1385	l(2)SH1385
FBgn0014067	FBgn0014067	Su(tor)3-337	Su(tor)3-337
FBgn0065797	FBgn0065797	lethal (2) SH0415	l(2)SH0415
FBgn0014324	FBgn0014324	lethal (3) ry3	l(3)ry3
FBgn0065871	FBgn0065871	lethal (2) SH0256	l(2)SH0256
FBgn0065424	FBgn0065424	lethal (2) SH1516	l(2)SH1516
FBgn0002277	FBgn0002277	lethal (3) 73Ab	l(3)73Ab
FBgn0002387	FBgn0002387	lethal (3) 93Dc	l(3)93Dc
FBgn0065509	FBgn0065509	lethal (2) SH1180	l(2)SH1180
FBgn0001760	FBgn0001760	lethal (1) M11	l(1)M11
FBgn0265297	FBgn0265297	poly(A) binding protein	pAbp
FBgn0262937	FBgn0262937	Rabaptin-5-associated exchange factor for Rab5	Rabex-5
FBgn0067730	FBgn0067730	lethal (3) F6	l(3)F6
FBgn0065956	FBgn0065956	lethal (2) SH0057	l(2)SH0057
FBgn0035473	FBgn0035473	maggie	mge
FBgn0019775	FBgn0019775	lethal (1) 36	l(1)36
FBgn0060545	FBgn0060545	lethal (3) S098911b	l(3)S098911b
FBgn0022007	FBgn0022007	lethal (2) k09217	l(2)k09217
FBgn0065853	FBgn0065853	lethal (2) SH0301	l(2)SH0301
FBgn0004962	FBgn0004962	lethal (1) 17Ca	l(1)17Ca
FBgn0260617	FBgn0260617	-	2L1748
FBgn0001179	FBgn0001179	haywire	hay
FBgn0043030	FBgn0043030	lethal (2) 42Da	l(2)42Da
FBgn0020544	FBgn0020544	lethal (1) 18DEa	l(1)18DEa
FBgn0043026	FBgn0043026	lethal (2) 42Fa	l(2)42Fa
FBgn0265089	FBgn0265089	eukaryotic translation initiation factor 4E3	eIF4E3
FBgn0067349	FBgn0067349	lethal (3) 95Ec	l(3)95Ec
FBgn0020823	FBgn0020823	lethal (3) 98Dd	l(3)98Dd
FBgn0065698	FBgn0065698	lethal (2) SH0627	l(2)SH0627
FBgn0021968	FBgn0021968	lethal (2) k10012	l(2)k10012
FBgn0027243	FBgn0027243	lethal (1) G0268	l(1)G0268
FBgn0266464	FBgn0266464	N-ethylmaleimide-sensitive factor 2	Nsf2
FBgn0027287	FBgn0027287	Golgi microtubule-associated protein	Gmap
FBgn0022124	FBgn0022124	lethal (2) k06506	l(2)k06506
FBgn0267821	FBgn0267821	daughterless	da
FBgn0022052	FBgn0022052	lethal (2) k08201	l(2)k08201
FBgn0060547	FBgn0060547	lethal (3) S098614	l(3)S098614
FBgn0028082	FBgn0028082	lethal (3) S085212	l(3)S085212
FBgn0061167	FBgn0061167	lethal (1) 20BC	l(1)20BC
FBgn0025482	FBgn0025482	lethal (3) Ax7	l(3)Ax7
FBgn0065787	FBgn0065787	lethal (2) SH0433	l(2)SH0433
FBgn0000591	FBgn0000591	Enhancer of split m8, helix-loop-helix	E(spl)m8-HLH
FBgn0065676	FBgn0065676	lethal (2) SH0675	l(2)SH0675
FBgn0002489	FBgn0002489	lethal (3) SG49	l(3)SG49
FBgn0063410	FBgn0063410	lethal (3) 3450-M	l(3)3450-M
FBgn0011453	FBgn0011453	lethal (3) neo9	l(3)neo9
FBgn0030480	FBgn0030480	Tim9a	Tim9a
FBgn0260077	FBgn0260077	-	2L0944
FBgn0063419	FBgn0063419	lethal (3) 3450-D	l(3)3450-D
FBgn0019749	FBgn0019749	lethal (1) 815-5	l(1)815-5
FBgn0021756	FBgn0021756	blisterwing	blis
FBgn0013575	FBgn0013575	lethal (3) 82Fc	l(3)82Fc
FBgn0002557	FBgn0002557	longevity	longevity
FBgn0011318	FBgn0011318	lethal (3) j1E7	l(3)j1E7
FBgn0062619	FBgn0062619	Mod(var)1200	Mod(var)1200
FBgn0065646	FBgn0065646	lethal (2) SH0750	l(2)SH0750
FBgn0029766	FBgn0029766	-	CG15784
FBgn0011170	FBgn0011170	lethal (1) 291-5	l(1)291-5
FBgn0005745	FBgn0005745	lethal (1) TK237	l(1)TK237
FBgn0065885	FBgn0065885	lethal (2) SH0228	l(2)SH0228
FBgn0260058	FBgn0260058	-	2L4081
FBgn0027962	FBgn0027962	lethal (3) S145710a	l(3)S145710a
FBgn0000911	FBgn0000911	female sterile (1) M121	fs(1)M121
FBgn0061098	FBgn0061098	lethal (3) S009647	l(3)S009647
FBgn0010498	FBgn0010498	lethal (2) 01848	l(2)01848
FBgn0020841	FBgn0020841	Blacksburg, VA 238	l(2)BV238
FBgn0002123	FBgn0002123	lethal (2) histolytic	l(2)hst
FBgn0004367	FBgn0004367	meiotic 41	mei-41
FBgn0019767	FBgn0019767	lethal (1) 54B1	l(1)54B1
FBgn0069096	FBgn0069096	napoleon	nap
FBgn0035025	FBgn0035025	unconventional prefoldin RPB5 interactor	uri
FBgn0001520	FBgn0001520	lethal (1) 11Ad	l(1)11Ad
FBgn0267384	FBgn0267384	Ubiquitin conjugating enzyme 7	Ubc7
FBgn0065494	FBgn0065494	lethal (2) SH1225	l(2)SH1225
FBgn0014306	FBgn0014306	lethal (3) neo53b	l(3)neo53b
FBgn0262737	FBgn0262737	mushroom-body expressed	mub
FBgn0004126	FBgn0004126	humilis	hum
FBgn0264494	FBgn0264494	-	CG17646
FBgn0027276	FBgn0027276	lethal (1) G0200	l(1)G0200
FBgn0063409	FBgn0063409	lethal (3) 3450-N	l(3)3450-N
FBgn0002079	FBgn0002079	lethal (2) 49Fh	l(2)49Fh
FBgn0260987	FBgn0260987	verthandi	vtd
FBgn0060400	FBgn0060400	lethal (3) S131909b	l(3)S131909b
FBgn0040193	FBgn0040193	lethal (1) G0184	l(1)G0184
FBgn0000783	FBgn0000783	female sterile (1) A1559	fs(1)A1559
FBgn0023129	FBgn0023129	astray	aay
FBgn0025759	FBgn0025759	lethal (3) 93DFc	l(3)93DFc
FBgn0003297	FBgn0003297	rubbish	rubb
FBgn0065416	FBgn0065416	lethal (2) SH1541	l(2)SH1541
FBgn0028135	FBgn0028135	lethal (3) S050407a	l(3)S050407a
FBgn0010816	FBgn0010816	lethal (3) 03773	l(3)03773
FBgn0285952	FBgn0285952	eukaryotic translation elongation factor 5	eEF5
FBgn0065689	FBgn0065689	lethal (2) SH0646	l(2)SH0646
FBgn0005721	FBgn0005721	lethal (1) TK129	l(1)TK129
FBgn0003186	FBgn0003186	quicksilver	qs
FBgn0067368	FBgn0067368	lethal (2) NC204	l(2)NC204
FBgn0060346	FBgn0060346	lethal (3) S143301b	l(3)S143301b
FBgn0010516	FBgn0010516	walrus	wal
FBgn0028188	FBgn0028188	lethal (3) S023635	l(3)S023635
FBgn0001597	FBgn0001597	lethal (1) CP7	l(1)CP7
FBgn0016808	FBgn0016808	lethal (1) L1	l(1)L1
FBgn0027493	FBgn0027493	Adenylosuccinate synthetase	Adss
FBgn0024660	FBgn0024660	lethal (2) k07160	l(2)k07160
FBgn0065656	FBgn0065656	lethal (2) SH0721	l(2)SH0721
FBgn0021784	FBgn0021784	lethal (3) 95BCa	l(3)95BCa
FBgn0031050	FBgn0031050	Actin-related protein 10	Arp10
FBgn0029039	FBgn0029039	lethal (2) G56	l(2)G56
FBgn0010314	FBgn0010314	Cyclin-dependent kinase subunit 30A	Cks30A
FBgn0262653	FBgn0262653	-	l(3)ED220-1
FBgn0024863	FBgn0024863	lethal (3) 05471	l(3)05471
